LAT,LON,YEAR,MO,DY,RH2M,T2M
6.79601,79.90121,1998,7,12,82.87,27.27
6.79601,79.90121,1998,7,13,84.35,27.16
6.79601,79.90121,1998,7,14,86.81,26.65
6.79601,79.90121,1998,7,15,88.28,26.46
6.79601,79.90121,1998,7,16,88.76,26.24
6.79601,79.90121,1998,7,17,87.36,26.12
6.79601,79.90121,1998,7,18,89.06,26.13
6.79601,79.90121,1998,7,19,88.16,26.34
6.79601,79.90121,1998,7,20,86.39,26.53
6.79601,79.90121,1998,7,21,85.39,26.65
6.79601,79.90121,1998,7,22,87.16,26.57
6.79601,79.90121,1998,7,23,88.64,26.21
6.79601,79.90121,1998,7,24,88.74,26.04
6.79601,79.90121,1998,7,25,85.37,26.69
6.79601,79.90121,1998,7,26,85.48,26.73
6.79601,79.90121,1998,7,27,85.64,26.82
6.79601,79.90121,1998,7,28,86.1,26.9
6.79601,79.90121,1998,7,29,85.75,27.02
6.79601,79.90121,1998,7,30,85.85,27
6.79601,79.90121,1998,7,31,85.25,27.02
6.79601,79.90121,1998,8,1,86.35,26.82
6.79601,79.90121,1998,8,2,88.5,26.4
6.79601,79.90121,1998,8,3,89.38,25.8
6.79601,79.90121,1998,8,4,88.18,26.43
6.79601,79.90121,1998,8,5,88.23,26.23
6.79601,79.90121,1998,8,6,86.97,26.18
6.79601,79.90121,1998,8,7,83.46,26.88
6.79601,79.90121,1998,8,8,83.23,27.01
6.79601,79.90121,1998,8,9,83.46,27.02
6.79601,79.90121,1998,8,10,84.29,26.93
6.79601,79.90121,1998,8,11,85.47,26.91
6.79601,79.90121,1998,8,12,86.68,26.92
6.79601,79.90121,1998,8,13,87.64,26.8
6.79601,79.90121,1998,8,14,89.49,26.7
6.79601,79.90121,1998,8,15,89.66,26.2
6.79601,79.90121,1998,8,16,86.05,26.51
6.79601,79.90121,1998,8,17,81.6,26.23
6.79601,79.90121,1998,8,18,85.85,26.79
6.79601,79.90121,1998,8,19,84.41,27.08
6.79601,79.90121,1998,8,20,84.63,26.88
6.79601,79.90121,1998,8,21,85.48,26.83
6.79601,79.90121,1998,8,22,84.18,26.86
6.79601,79.90121,1998,8,23,86.37,26.82
6.79601,79.90121,1998,8,24,86.96,26.74
6.79601,79.90121,1998,8,25,86.26,26.86
6.79601,79.90121,1998,8,26,83.57,26.8
6.79601,79.90121,1998,8,27,80.69,26.92
6.79601,79.90121,1998,8,28,84.58,26.8
6.79601,79.90121,1998,8,29,86.41,26.77
6.79601,79.90121,1998,8,30,86.15,26.93
6.79601,79.90121,1998,8,31,85.02,26.91
6.79601,79.90121,1998,9,1,83.48,26.96
6.79601,79.90121,1998,9,2,84.74,27.03
6.79601,79.90121,1998,9,3,85.52,27.02
6.79601,79.90121,1998,9,4,89.93,26.41
6.79601,79.90121,1998,9,5,86.59,26.03
6.79601,79.90121,1998,9,6,87.95,26.01
6.79601,79.90121,1998,9,7,87.38,26.29
6.79601,79.90121,1998,9,8,87.75,26.06
6.79601,79.90121,1998,9,9,86.71,26.17
6.79601,79.90121,1998,9,10,85.77,26.49
6.79601,79.90121,1998,9,11,86.82,26.32
6.79601,79.90121,1998,9,12,86.64,26.51
6.79601,79.90121,1998,9,13,83.76,26.71
6.79601,79.90121,1998,9,14,82.44,26.68
6.79601,79.90121,1998,9,15,84.88,26.57
6.79601,79.90121,1998,9,16,88.68,26.48
6.79601,79.90121,1998,9,17,89.49,26.39
6.79601,79.90121,1998,9,18,85.91,26.35
6.79601,79.90121,1998,9,19,84.71,26.96
6.79601,79.90121,1998,9,20,84.2,27.02
6.79601,79.90121,1998,9,21,84.12,27.06
6.79601,79.90121,1998,9,22,86.72,26.97
6.79601,79.90121,1998,9,23,85.14,26.57
6.79601,79.90121,1998,9,24,85.25,25.74
6.79601,79.90121,1998,9,25,85.09,26.51
6.79601,79.90121,1998,9,26,84.33,26.95
6.79601,79.90121,1998,9,27,81.44,27.05
6.79601,79.90121,1998,9,28,84.46,27.01
6.79601,79.90121,1998,9,29,84.95,26.88
6.79601,79.90121,1998,9,30,86.54,26.75
6.79601,79.90121,1998,10,1,88.42,26.57
6.79601,79.90121,1998,10,2,87.94,26.15
6.79601,79.90121,1998,10,3,86.65,26.7
6.79601,79.90121,1998,10,4,85.99,26.9
6.79601,79.90121,1998,10,5,84.08,26.88
6.79601,79.90121,1998,10,6,85.94,26.89
6.79601,79.90121,1998,10,7,86.3,26.46
6.79601,79.90121,1998,10,8,88.01,26.29
6.79601,79.90121,1998,10,9,89.24,26.45
6.79601,79.90121,1998,10,10,87.63,26.35
6.79601,79.90121,1998,10,11,87.16,26.61
6.79601,79.90121,1998,10,12,86.47,26.61
6.79601,79.90121,1998,10,13,88.54,26.09
6.79601,79.90121,1998,10,14,87.29,25.88
6.79601,79.90121,1998,10,15,84.55,26.36
6.79601,79.90121,1998,10,16,84.81,26.97
6.79601,79.90121,1998,10,17,84.26,27.23
6.79601,79.90121,1998,10,18,84.29,27.12
6.79601,79.90121,1998,10,19,81.15,27.18
6.79601,79.90121,1998,10,20,83.42,27.17
6.79601,79.90121,1998,10,21,81.43,26.95
6.79601,79.90121,1998,10,22,81.5,26.63
6.79601,79.90121,1998,10,23,76.67,26.16
6.79601,79.90121,1998,10,24,79.31,26.18
6.79601,79.90121,1998,10,25,82.28,26.52
6.79601,79.90121,1998,10,26,85.57,26.6
6.79601,79.90121,1998,10,27,87.59,26.6
6.79601,79.90121,1998,10,28,86.33,26.43
6.79601,79.90121,1998,10,29,86.88,26.47
6.79601,79.90121,1998,10,30,87.14,26.41
6.79601,79.90121,1998,10,31,88.07,25.97
6.79601,79.90121,1998,11,1,84.11,26.03
6.79601,79.90121,1998,11,2,82.87,26.41
6.79601,79.90121,1998,11,3,84.66,26.36
6.79601,79.90121,1998,11,4,84.93,26.22
6.79601,79.90121,1998,11,5,87.01,26.34
6.79601,79.90121,1998,11,6,89.83,26.27
6.79601,79.90121,1998,11,7,87.23,26.6
6.79601,79.90121,1998,11,8,87.84,26.22
6.79601,79.90121,1998,11,9,89.25,25.29
6.79601,79.90121,1998,11,10,86.89,26.06
6.79601,79.90121,1998,11,11,89.24,25.95
6.79601,79.90121,1998,11,12,85.16,26.16
6.79601,79.90121,1998,11,13,87.06,26.19
6.79601,79.90121,1998,11,14,86.83,26.38
6.79601,79.90121,1998,11,15,87.37,26.5
6.79601,79.90121,1998,11,16,85.09,26.33
6.79601,79.90121,1998,11,17,84.55,26.35
6.79601,79.90121,1998,11,18,84.01,26.52
6.79601,79.90121,1998,11,19,83.46,26.55
6.79601,79.90121,1998,11,20,80.41,26.38
6.79601,79.90121,1998,11,21,77.71,25.87
6.79601,79.90121,1998,11,22,78.83,25.2
6.79601,79.90121,1998,11,23,75.52,26.14
6.79601,79.90121,1998,11,24,77.51,26.95
6.79601,79.90121,1998,11,25,79.42,27.07
6.79601,79.90121,1998,11,26,80.24,26.97
6.79601,79.90121,1998,11,27,78.45,26.79
6.79601,79.90121,1998,11,28,75.72,26.82
6.79601,79.90121,1998,11,29,80.94,26.51
6.79601,79.90121,1998,11,30,81.79,26.4
6.79601,79.90121,1998,12,1,87.07,26.07
6.79601,79.90121,1998,12,2,83.06,26.59
6.79601,79.90121,1998,12,3,84.68,26.54
6.79601,79.90121,1998,12,4,85.7,26.6
6.79601,79.90121,1998,12,5,86.83,26.74
6.79601,79.90121,1998,12,6,84.09,26.54
6.79601,79.90121,1998,12,7,86.13,26.29
6.79601,79.90121,1998,12,8,91.44,26.29
6.79601,79.90121,1998,12,9,88.67,26.08
6.79601,79.90121,1998,12,10,90.14,25.7
6.79601,79.90121,1998,12,11,88.39,25.52
6.79601,79.90121,1998,12,12,86.3,25.78
6.79601,79.90121,1998,12,13,85.06,25.98
6.79601,79.90121,1998,12,14,82.8,26.78
6.79601,79.90121,1998,12,15,84.45,26.76
6.79601,79.90121,1998,12,16,79.58,26.19
6.79601,79.90121,1998,12,17,76.43,26.11
6.79601,79.90121,1998,12,18,77.94,26.25
6.79601,79.90121,1998,12,19,80,26.21
6.79601,79.90121,1998,12,20,82.55,26.36
6.79601,79.90121,1998,12,21,79.25,26.39
6.79601,79.90121,1998,12,22,74.84,25.87
6.79601,79.90121,1998,12,23,73.23,26.02
6.79601,79.90121,1998,12,24,73.76,25.94
6.79601,79.90121,1998,12,25,76.56,25.91
6.79601,79.90121,1998,12,26,80.48,25.93
6.79601,79.90121,1998,12,27,87.55,26.11
6.79601,79.90121,1998,12,28,86.31,25.96
6.79601,79.90121,1998,12,29,88.78,25.91
6.79601,79.90121,1998,12,30,88.72,25.73
6.79601,79.90121,1998,12,31,89.14,25.96
6.79601,79.90121,1999,1,1,88.02,26.02
6.79601,79.90121,1999,1,2,89.21,25.85
6.79601,79.90121,1999,1,3,83.79,25.89
6.79601,79.90121,1999,1,4,84.85,25.65
6.79601,79.90121,1999,1,5,88.97,25.6
6.79601,79.90121,1999,1,6,87.8,26.1
6.79601,79.90121,1999,1,7,85.51,26.09
6.79601,79.90121,1999,1,8,82.68,26.41
6.79601,79.90121,1999,1,9,80.53,26.45
6.79601,79.90121,1999,1,10,78.79,26.1
6.79601,79.90121,1999,1,11,80.44,26.07
6.79601,79.90121,1999,1,12,80.37,26.01
6.79601,79.90121,1999,1,13,74.63,25.84
6.79601,79.90121,1999,1,14,78.22,25.86
6.79601,79.90121,1999,1,15,82.5,26.29
6.79601,79.90121,1999,1,16,81.72,26.21
6.79601,79.90121,1999,1,17,85,26.05
6.79601,79.90121,1999,1,18,85.14,26.25
6.79601,79.90121,1999,1,19,86.43,26.05
6.79601,79.90121,1999,1,20,85.34,25.73
6.79601,79.90121,1999,1,21,82.27,25.63
6.79601,79.90121,1999,1,22,81.45,25.05
6.79601,79.90121,1999,1,23,83.57,25.61
6.79601,79.90121,1999,1,24,80.41,25.57
6.79601,79.90121,1999,1,25,80.94,25.09
6.79601,79.90121,1999,1,26,77.16,24.49
6.79601,79.90121,1999,1,27,73.29,25.25
6.79601,79.90121,1999,1,28,72.3,25.4
6.79601,79.90121,1999,1,29,74.01,25.21
6.79601,79.90121,1999,1,30,73.39,24.72
6.79601,79.90121,1999,1,31,77.5,24.57
6.79601,79.90121,1999,2,1,81.93,25.69
6.79601,79.90121,1999,2,2,83.1,26.02
6.79601,79.90121,1999,2,3,84.97,26.28
6.79601,79.90121,1999,2,4,83.93,26.36
6.79601,79.90121,1999,2,5,83.34,26.48
6.79601,79.90121,1999,2,6,86.04,26.44
6.79601,79.90121,1999,2,7,86.95,25.99
6.79601,79.90121,1999,2,8,85.33,26.05
6.79601,79.90121,1999,2,9,83.51,26.14
6.79601,79.90121,1999,2,10,78.38,26.42
6.79601,79.90121,1999,2,11,77.92,26.14
6.79601,79.90121,1999,2,12,82.05,25.82
6.79601,79.90121,1999,2,13,80.39,26.37
6.79601,79.90121,1999,2,14,79.98,26.56
6.79601,79.90121,1999,2,15,80.75,26.72
6.79601,79.90121,1999,2,16,82.87,26.78
6.79601,79.90121,1999,2,17,83.06,26.76
6.79601,79.90121,1999,2,18,87.97,26.22
6.79601,79.90121,1999,2,19,89.76,26.03
6.79601,79.90121,1999,2,20,87.77,26.5
6.79601,79.90121,1999,2,21,88.61,25.74
6.79601,79.90121,1999,2,22,80.73,26.57
6.79601,79.90121,1999,2,23,79.36,26.65
6.79601,79.90121,1999,2,24,81.1,26.52
6.79601,79.90121,1999,2,25,80.41,26.68
6.79601,79.90121,1999,2,26,83.59,26.53
6.79601,79.90121,1999,2,27,84.8,26.43
6.79601,79.90121,1999,2,28,82.17,26.85
6.79601,79.90121,1999,3,1,80.63,26.77
6.79601,79.90121,1999,3,2,78.54,26.77
6.79601,79.90121,1999,3,3,79.31,27.05
6.79601,79.90121,1999,3,4,82.14,26.91
6.79601,79.90121,1999,3,5,74.08,27.23
6.79601,79.90121,1999,3,6,71.08,26.94
6.79601,79.90121,1999,3,7,65.81,26.22
6.79601,79.90121,1999,3,8,66.06,26.44
6.79601,79.90121,1999,3,9,72.2,26.08
6.79601,79.90121,1999,3,10,74.37,26.14
6.79601,79.90121,1999,3,11,74.97,26.68
6.79601,79.90121,1999,3,12,77.29,26.81
6.79601,79.90121,1999,3,13,82.86,26.96
6.79601,79.90121,1999,3,14,82.54,27.15
6.79601,79.90121,1999,3,15,76.9,27.73
6.79601,79.90121,1999,3,16,81.47,27.34
6.79601,79.90121,1999,3,17,82.73,27.17
6.79601,79.90121,1999,3,18,84.72,26.67
6.79601,79.90121,1999,3,19,75.03,27.76
6.79601,79.90121,1999,3,20,72.67,28.11
6.79601,79.90121,1999,3,21,76.06,27.91
6.79601,79.90121,1999,3,22,80.23,27.45
6.79601,79.90121,1999,3,23,78.5,27.91
6.79601,79.90121,1999,3,24,78.13,27.8
6.79601,79.90121,1999,3,25,74.52,27.93
6.79601,79.90121,1999,3,26,73.87,28.09
6.79601,79.90121,1999,3,27,76.23,28.45
6.79601,79.90121,1999,3,28,80.69,27.97
6.79601,79.90121,1999,3,29,80.22,28.15
6.79601,79.90121,1999,3,30,84.56,27.24
6.79601,79.90121,1999,3,31,82.26,27.24
6.79601,79.90121,1999,4,1,82.04,27.46
6.79601,79.90121,1999,4,2,82.06,27.07
6.79601,79.90121,1999,4,3,81.82,26.75
6.79601,79.90121,1999,4,4,84.13,26.81
6.79601,79.90121,1999,4,5,84.13,26.55
6.79601,79.90121,1999,4,6,85.9,27.01
6.79601,79.90121,1999,4,7,84.63,27.59
6.79601,79.90121,1999,4,8,86.69,27.56
6.79601,79.90121,1999,4,9,87.78,27.28
6.79601,79.90121,1999,4,10,87.02,27.6
6.79601,79.90121,1999,4,11,84.28,27.86
6.79601,79.90121,1999,4,12,81.94,27.87
6.79601,79.90121,1999,4,13,82.78,27.62
6.79601,79.90121,1999,4,14,80.88,27.5
6.79601,79.90121,1999,4,15,78.98,27.62
6.79601,79.90121,1999,4,16,81.23,27.76
6.79601,79.90121,1999,4,17,80.94,27.76
6.79601,79.90121,1999,4,18,84.39,27.44
6.79601,79.90121,1999,4,19,84.77,27.25
6.79601,79.90121,1999,4,20,86.67,27.15
6.79601,79.90121,1999,4,21,86.48,26.61
6.79601,79.90121,1999,4,22,81.88,27.17
6.79601,79.90121,1999,4,23,81.35,27.45
6.79601,79.90121,1999,4,24,80.98,27.18
6.79601,79.90121,1999,4,25,81.11,27.02
6.79601,79.90121,1999,4,26,80.81,27.22
6.79601,79.90121,1999,4,27,79.21,27.24
6.79601,79.90121,1999,4,28,82.16,27.03
6.79601,79.90121,1999,4,29,83.47,27.02
6.79601,79.90121,1999,4,30,82.99,26.83
6.79601,79.90121,1999,5,1,83.46,26.85
6.79601,79.90121,1999,5,2,86.72,26.9
6.79601,79.90121,1999,5,3,87.76,26.92
6.79601,79.90121,1999,5,4,88.57,26.88
6.79601,79.90121,1999,5,5,89.34,26.83
6.79601,79.90121,1999,5,6,88.56,26.58
6.79601,79.90121,1999,5,7,87.66,26.61
6.79601,79.90121,1999,5,8,87.36,26.43
6.79601,79.90121,1999,5,9,87.19,26.45
6.79601,79.90121,1999,5,10,86.7,26.43
6.79601,79.90121,1999,5,11,87.07,26.74
6.79601,79.90121,1999,5,12,86.87,26.78
6.79601,79.90121,1999,5,13,88.58,26.7
6.79601,79.90121,1999,5,14,87.64,26.8
6.79601,79.90121,1999,5,15,86.85,26.76
6.79601,79.90121,1999,5,16,87.81,26.64
6.79601,79.90121,1999,5,17,85.64,26.54
6.79601,79.90121,1999,5,18,85.7,26.76
6.79601,79.90121,1999,5,19,84.87,27.21
6.79601,79.90121,1999,5,20,85.2,27.16
6.79601,79.90121,1999,5,21,86.6,26.88
6.79601,79.90121,1999,5,22,86.94,26.71
6.79601,79.90121,1999,5,23,86.07,26.97
6.79601,79.90121,1999,5,24,83.8,26.92
6.79601,79.90121,1999,5,25,84.48,26.92
6.79601,79.90121,1999,5,26,85.6,26.62
6.79601,79.90121,1999,5,27,86.76,26.4
6.79601,79.90121,1999,5,28,87.59,26.24
6.79601,79.90121,1999,5,29,84.23,26.54
6.79601,79.90121,1999,5,30,85.37,26.76
6.79601,79.90121,1999,5,31,86.5,26.83
6.79601,79.90121,1999,6,1,87.1,26.82
6.79601,79.90121,1999,6,2,87.01,26.57
6.79601,79.90121,1999,6,3,85.16,26.77
6.79601,79.90121,1999,6,4,84.06,26.7
6.79601,79.90121,1999,6,5,83.83,26.7
6.79601,79.90121,1999,6,6,85.93,26.58
6.79601,79.90121,1999,6,7,86.81,26.23
6.79601,79.90121,1999,6,8,85.81,26.38
6.79601,79.90121,1999,6,9,85.36,26.37
6.79601,79.90121,1999,6,10,86.49,26.02
6.79601,79.90121,1999,6,11,87.8,26.26
6.79601,79.90121,1999,6,12,88.17,26.22
6.79601,79.90121,1999,6,13,88.29,26.08
6.79601,79.90121,1999,6,14,89.67,25.47
6.79601,79.90121,1999,6,15,88.66,26.12
6.79601,79.90121,1999,6,16,87.31,26.36
6.79601,79.90121,1999,6,17,84.15,26.36
6.79601,79.90121,1999,6,18,82.63,26.5
6.79601,79.90121,1999,6,19,80.03,26.37
6.79601,79.90121,1999,6,20,82.53,26.29
6.79601,79.90121,1999,6,21,84.46,26.55
6.79601,79.90121,1999,6,22,81.54,26.8
6.79601,79.90121,1999,6,23,80.82,26.8
6.79601,79.90121,1999,6,24,84.36,26.45
6.79601,79.90121,1999,6,25,84.09,26.35
6.79601,79.90121,1999,6,26,82.04,26.52
6.79601,79.90121,1999,6,27,86.41,26.44
6.79601,79.90121,1999,6,28,85.83,26.59
6.79601,79.90121,1999,6,29,79.98,26.58
6.79601,79.90121,1999,6,30,80.71,26.62
6.79601,79.90121,1999,7,1,79.36,26.71
6.79601,79.90121,1999,7,2,82.47,26.71
6.79601,79.90121,1999,7,3,82.24,26.77
6.79601,79.90121,1999,7,4,83.11,26.5
6.79601,79.90121,1999,7,5,82.94,26.46
6.79601,79.90121,1999,7,6,84.78,26.27
6.79601,79.90121,1999,7,7,85.95,26.11
6.79601,79.90121,1999,7,8,86.9,25.91
6.79601,79.90121,1999,7,9,86.39,25.81
6.79601,79.90121,1999,7,10,87.34,25.65
6.79601,79.90121,1999,7,11,89.06,25.8
6.79601,79.90121,1999,7,12,85.74,26.05
6.79601,79.90121,1999,7,13,81.35,26.16
6.79601,79.90121,1999,7,14,83.11,26.5
6.79601,79.90121,1999,7,15,83,26.55
6.79601,79.90121,1999,7,16,82.95,26.94
6.79601,79.90121,1999,7,17,83.62,26.84
6.79601,79.90121,1999,7,18,85.19,26.58
6.79601,79.90121,1999,7,19,84.07,26.35
6.79601,79.90121,1999,7,20,85.04,26.45
6.79601,79.90121,1999,7,21,86.05,26.53
6.79601,79.90121,1999,7,22,84.18,26.63
6.79601,79.90121,1999,7,23,85.72,26.53
6.79601,79.90121,1999,7,24,81.03,26.41
6.79601,79.90121,1999,7,25,81.58,26.37
6.79601,79.90121,1999,7,26,85.38,26.35
6.79601,79.90121,1999,7,27,87.33,25.78
6.79601,79.90121,1999,7,28,86.08,26.08
6.79601,79.90121,1999,7,29,84.89,26.37
6.79601,79.90121,1999,7,30,87.43,26.37
6.79601,79.90121,1999,7,31,88.09,25.74
6.79601,79.90121,1999,8,1,88.3,25.54
6.79601,79.90121,1999,8,2,86.74,25.96
6.79601,79.90121,1999,8,3,85.5,26.27
6.79601,79.90121,1999,8,4,84.43,26.22
6.79601,79.90121,1999,8,5,85.33,26.08
6.79601,79.90121,1999,8,6,85.91,26.17
6.79601,79.90121,1999,8,7,86.06,26.32
6.79601,79.90121,1999,8,8,85.96,26.47
6.79601,79.90121,1999,8,9,84.71,26.51
6.79601,79.90121,1999,8,10,85.67,26.41
6.79601,79.90121,1999,8,11,87.85,26.13
6.79601,79.90121,1999,8,12,86.01,25.65
6.79601,79.90121,1999,8,13,86.17,25.91
6.79601,79.90121,1999,8,14,86.77,26.11
6.79601,79.90121,1999,8,15,86.55,26.14
6.79601,79.90121,1999,8,16,88.14,25.81
6.79601,79.90121,1999,8,17,88.29,25.45
6.79601,79.90121,1999,8,18,89.83,25.5
6.79601,79.90121,1999,8,19,89.88,25.65
6.79601,79.90121,1999,8,20,85.42,26.37
6.79601,79.90121,1999,8,21,86.51,25.81
6.79601,79.90121,1999,8,22,82.95,25.91
6.79601,79.90121,1999,8,23,84.08,25.9
6.79601,79.90121,1999,8,24,85.95,26.22
6.79601,79.90121,1999,8,25,84.81,26.1
6.79601,79.90121,1999,8,26,85.94,25.95
6.79601,79.90121,1999,8,27,86.7,26.33
6.79601,79.90121,1999,8,28,86.87,26.4
6.79601,79.90121,1999,8,29,87.29,26.41
6.79601,79.90121,1999,8,30,85.69,26.24
6.79601,79.90121,1999,8,31,86.05,26.22
6.79601,79.90121,1999,9,1,88,26.21
6.79601,79.90121,1999,9,2,85.51,26.19
6.79601,79.90121,1999,9,3,80.75,26.5
6.79601,79.90121,1999,9,4,78.27,27.01
6.79601,79.90121,1999,9,5,78.88,27.13
6.79601,79.90121,1999,9,6,78.05,27.15
6.79601,79.90121,1999,9,7,80.86,26.92
6.79601,79.90121,1999,9,8,82.1,27
6.79601,79.90121,1999,9,9,83.76,27.08
6.79601,79.90121,1999,9,10,85.47,26.95
6.79601,79.90121,1999,9,11,85.01,26.73
6.79601,79.90121,1999,9,12,82.99,26.87
6.79601,79.90121,1999,9,13,85.4,26.7
6.79601,79.90121,1999,9,14,86.51,26.18
6.79601,79.90121,1999,9,15,85.58,26.28
6.79601,79.90121,1999,9,16,85.53,26.33
6.79601,79.90121,1999,9,17,84.69,26.59
6.79601,79.90121,1999,9,18,86.6,26.4
6.79601,79.90121,1999,9,19,86.33,26.38
6.79601,79.90121,1999,9,20,86.52,26.26
6.79601,79.90121,1999,9,21,86.38,25.91
6.79601,79.90121,1999,9,22,87.69,25.67
6.79601,79.90121,1999,9,23,84.61,26.18
6.79601,79.90121,1999,9,24,82.87,26.29
6.79601,79.90121,1999,9,25,87.15,25.71
6.79601,79.90121,1999,9,26,88.54,25.68
6.79601,79.90121,1999,9,27,87.2,25.53
6.79601,79.90121,1999,9,28,89.55,25.6
6.79601,79.90121,1999,9,29,84.73,25.95
6.79601,79.90121,1999,9,30,85.41,26.3
6.79601,79.90121,1999,10,1,88.34,26.21
6.79601,79.90121,1999,10,2,84.39,26.25
6.79601,79.90121,1999,10,3,84.07,26.55
6.79601,79.90121,1999,10,4,86.18,26.14
6.79601,79.90121,1999,10,5,88.37,25.83
6.79601,79.90121,1999,10,6,86.2,25.88
6.79601,79.90121,1999,10,7,89.14,26.01
6.79601,79.90121,1999,10,8,88.16,26.36
6.79601,79.90121,1999,10,9,89.06,25.92
6.79601,79.90121,1999,10,10,87.77,25.59
6.79601,79.90121,1999,10,11,88.86,25.54
6.79601,79.90121,1999,10,12,88.59,25.71
6.79601,79.90121,1999,10,13,88.17,25.57
6.79601,79.90121,1999,10,14,87.63,25.66
6.79601,79.90121,1999,10,15,86.64,25.69
6.79601,79.90121,1999,10,16,85.75,26.24
6.79601,79.90121,1999,10,17,86.09,26.44
6.79601,79.90121,1999,10,18,85.25,26.68
6.79601,79.90121,1999,10,19,86.6,26.63
6.79601,79.90121,1999,10,20,87.11,26.44
6.79601,79.90121,1999,10,21,85.41,26.18
6.79601,79.90121,1999,10,22,83.03,25.82
6.79601,79.90121,1999,10,23,85.38,26.21
6.79601,79.90121,1999,10,24,87.22,25.97
6.79601,79.90121,1999,10,25,89.4,25.86
6.79601,79.90121,1999,10,26,86.95,26.26
6.79601,79.90121,1999,10,27,88.32,25.85
6.79601,79.90121,1999,10,28,87.79,25.87
6.79601,79.90121,1999,10,29,85.25,26.58
6.79601,79.90121,1999,10,30,84.31,26.46
6.79601,79.90121,1999,10,31,84.28,26.53
6.79601,79.90121,1999,11,1,84.3,26.43
6.79601,79.90121,1999,11,2,80.97,26.23
6.79601,79.90121,1999,11,3,80.78,26.22
6.79601,79.90121,1999,11,4,81.3,26.19
6.79601,79.90121,1999,11,5,82.61,26.39
6.79601,79.90121,1999,11,6,82.65,26.39
6.79601,79.90121,1999,11,7,88.77,26.02
6.79601,79.90121,1999,11,8,86.67,25.95
6.79601,79.90121,1999,11,9,81.37,26.34
6.79601,79.90121,1999,11,10,76.85,26.77
6.79601,79.90121,1999,11,11,76.23,26.67
6.79601,79.90121,1999,11,12,78.06,26.78
6.79601,79.90121,1999,11,13,82.61,26.45
6.79601,79.90121,1999,11,14,81.11,26.53
6.79601,79.90121,1999,11,15,83.22,26.08
6.79601,79.90121,1999,11,16,87.83,25.95
6.79601,79.90121,1999,11,17,84.9,26.38
6.79601,79.90121,1999,11,18,85.85,25.93
6.79601,79.90121,1999,11,19,88.1,25.73
6.79601,79.90121,1999,11,20,88.89,25.59
6.79601,79.90121,1999,11,21,87.92,25.44
6.79601,79.90121,1999,11,22,84.05,25.28
6.79601,79.90121,1999,11,23,82.26,26.16
6.79601,79.90121,1999,11,24,76.13,26.5
6.79601,79.90121,1999,11,25,80.84,26.39
6.79601,79.90121,1999,11,26,86.64,26.34
6.79601,79.90121,1999,11,27,84.83,26.63
6.79601,79.90121,1999,11,28,86.3,26.32
6.79601,79.90121,1999,11,29,86.84,25.93
6.79601,79.90121,1999,11,30,84.07,26.33
6.79601,79.90121,1999,12,1,83.86,26.57
6.79601,79.90121,1999,12,2,84.22,26.51
6.79601,79.90121,1999,12,3,80.04,26.51
6.79601,79.90121,1999,12,4,81.28,26.05
6.79601,79.90121,1999,12,5,81.81,26.1
6.79601,79.90121,1999,12,6,83.22,25.91
6.79601,79.90121,1999,12,7,83.08,26.6
6.79601,79.90121,1999,12,8,79.15,25.95
6.79601,79.90121,1999,12,9,79.38,25.56
6.79601,79.90121,1999,12,10,74.09,25.8
6.79601,79.90121,1999,12,11,75.63,26.32
6.79601,79.90121,1999,12,12,86.23,26.1
6.79601,79.90121,1999,12,13,87.15,26.57
6.79601,79.90121,1999,12,14,86.86,26.72
6.79601,79.90121,1999,12,15,83.06,26.6
6.79601,79.90121,1999,12,16,85.49,26.38
6.79601,79.90121,1999,12,17,87.37,25.88
6.79601,79.90121,1999,12,18,85.53,25.91
6.79601,79.90121,1999,12,19,75.78,25.81
6.79601,79.90121,1999,12,20,71.04,25.5
6.79601,79.90121,1999,12,21,72.57,25.56
6.79601,79.90121,1999,12,22,75.02,25.94
6.79601,79.90121,1999,12,23,81.8,26.19
6.79601,79.90121,1999,12,24,84.22,26.12
6.79601,79.90121,1999,12,25,84.11,25.97
6.79601,79.90121,1999,12,26,77.98,26.19
6.79601,79.90121,1999,12,27,72.45,25.76
6.79601,79.90121,1999,12,28,71.58,25.76
6.79601,79.90121,1999,12,29,70.31,25.46
6.79601,79.90121,1999,12,30,71.54,25.35
6.79601,79.90121,1999,12,31,73.36,25.27
6.79601,79.90121,2000,1,1,74.74,25.63
6.79601,79.90121,2000,1,2,79.9,25.75
6.79601,79.90121,2000,1,3,85.37,25.76
6.79601,79.90121,2000,1,4,84.79,25.78
6.79601,79.90121,2000,1,5,86.38,25.72
6.79601,79.90121,2000,1,6,88.42,25.61
6.79601,79.90121,2000,1,7,86.3,25.67
6.79601,79.90121,2000,1,8,85.33,25.94
6.79601,79.90121,2000,1,9,84.84,25.61
6.79601,79.90121,2000,1,10,81.97,26.53
6.79601,79.90121,2000,1,11,83.96,26.35
6.79601,79.90121,2000,1,12,81.69,26.59
6.79601,79.90121,2000,1,13,80.39,26.6
6.79601,79.90121,2000,1,14,84.9,25.55
6.79601,79.90121,2000,1,15,83.12,25.34
6.79601,79.90121,2000,1,16,81.43,26.19
6.79601,79.90121,2000,1,17,78.84,26.29
6.79601,79.90121,2000,1,18,75.52,26
6.79601,79.90121,2000,1,19,74.75,26.05
6.79601,79.90121,2000,1,20,71.75,26.04
6.79601,79.90121,2000,1,21,68.64,25.54
